targetMuscle,title,src,path_url
trapezius,One-Arm Dumbbell Upright Row,https://fitnessprogramer.com/wp-content/uploads/2022/12/One-Arm-Dumbbell-Upright-Row.gif,/content/drive/MyDrive/fitness/data/One-Arm-Dumbbell-Upright-Row.gif
trapezius,Cable Y Raise,https://fitnessprogramer.com/wp-content/uploads/2022/12/cable-y-raise.gif,/content/drive/MyDrive/fitness/data/Cable-Y-Raise.gif
trapezius,Barbell Upright Row,https://fitnessprogramer.com/wp-content/uploads/2021/02/barbell-uprightrow.gif,/content/drive/MyDrive/fitness/data/Barbell-Upright-Row.gif
trapezius,Resistance Band Bent Over Rear Delt Fly,https://fitnessprogramer.com/wp-content/uploads/2023/01/Resistance-Band-Bent-Over-Rear-Delt-Fly.gif,/content/drive/MyDrive/fitness/data/Resistance-Band-Bent-Over-Rear-Delt-Fly.gif
trapezius,Resistance Band Pull Apart,https://fitnessprogramer.com/wp-content/uploads/2022/12/Resistance-Band-Pull-Apart.gif,/content/drive/MyDrive/fitness/data/Resistance-Band-Pull-Apart.gif
trapezius,Single Arm Upright Row | Gymstick,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-Single-Arm-Upright-Row.gif,/content/drive/MyDrive/fitness/data/Single-Arm-Upright-Row-|-Gymstick.gif
trapezius,Face Pull With Resistance Band,https://fitnessprogramer.com/wp-content/uploads/2022/05/Face-pull.gif,/content/drive/MyDrive/fitness/data/Face-Pull-With-Resistance-Band.gif
shoulders,One Arm Medicine Ball Slam,https://fitnessprogramer.com/wp-content/uploads/2024/06/One-Arm-Medicine-Ball-Slam.gif,/content/drive/MyDrive/fitness/data/One-Arm-Medicine-Ball-Slam.gif
shoulders,Seated Barbell Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Shoulder-Press.gif,/content/drive/MyDrive/fitness/data/Seated-Barbell-Shoulder-Press.gif
shoulders,Medicine Ball Overhead Throw,https://fitnessprogramer.com/wp-content/uploads/2023/09/Medicine-Ball-Overhead-Throw.gif,/content/drive/MyDrive/fitness/data/Medicine-Ball-Overhead-Throw.gif
shoulders,Dumbbell Push Press,https://fitnessprogramer.com/wp-content/uploads/2023/10/Dumbbell-Push-Press.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Push-Press.gif
shoulders,Standing Dumbbell Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2023/09/Standing-Dumbbell-Overhead-Press.gif,/content/drive/MyDrive/fitness/data/Standing-Dumbbell-Shoulder-Press.gif
shoulders,Arm Scissors,https://fitnessprogramer.com/wp-content/uploads/2022/02/Arm-Scissors.gif,/content/drive/MyDrive/fitness/data/Arm-Scissors.gif
shoulders,Side Arm Raises,https://fitnessprogramer.com/wp-content/uploads/2021/02/arm-circles.gif,/content/drive/MyDrive/fitness/data/Side-Arm-Raises.gif
shoulders,Arm Circles,https://fitnessprogramer.com/wp-content/uploads/2021/07/Arm-Circles_Shoulders.gif,/content/drive/MyDrive/fitness/data/Arm-Circles.gif
shoulders,Dumbbell Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Lateral-Raise.gif
shoulders,Dumbbell Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Shoulder-Press.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Shoulder-Press.gif
shoulders,Smith Machine Behind Neck Press,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Behind-Neck-Press.gif,/content/drive/MyDrive/fitness/data/Smith-Machine-Behind-Neck-Press.gif
shoulders,Smith Machine Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2021/02/Smith-Machine-Shoulder-Press.gif,/content/drive/MyDrive/fitness/data/Smith-Machine-Shoulder-Press.gif
shoulders,Cable Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Cable-Lateral-Raise.gif
shoulders,45 Degree Incline Row,https://fitnessprogramer.com/wp-content/uploads/2021/02/45-Degree-Incline-Row.gif,/content/drive/MyDrive/fitness/data/45-Degree-Incline-Row.gif
shoulders,Lever Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Shoulder-Press.gif,/content/drive/MyDrive/fitness/data/Lever-Shoulder-Press.gif
shoulders,Standing Close Grip Military Press,https://fitnessprogramer.com/wp-content/uploads/2021/10/Standing-Barbell-Close-Grip-Military-Press.gif,/content/drive/MyDrive/fitness/data/Standing-Close-Grip-Military-Press.gif
shoulders,Barbell Military Press (Overhead press),https://fitnessprogramer.com/wp-content/uploads/2021/07/Barbell-Standing-Military-Press.gif,/content/drive/MyDrive/fitness/data/Barbell-Military-Press-(Overhead-press).gif
shoulders,Dumbbell Chest Supported Lateral Raises,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Chest-Supported-Lateral-Raises.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Chest-Supported-Lateral-Raises.gif
shoulders,Dumbbell 6 Way Raise,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-6-Ways-Raise.gif,/content/drive/MyDrive/fitness/data/Dumbbell-6-Way-Raise.gif
shoulders,Dumbbell 4 Way Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-4-Ways-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Dumbbell-4-Way-Lateral-Raise.gif
shoulders,Alternating Dumbbell Front Raise,https://fitnessprogramer.com/wp-content/uploads/2021/06/Alternating-Dumbbell-Front-Raise.gif,/content/drive/MyDrive/fitness/data/Alternating-Dumbbell-Front-Raise.gif
shoulders,Two Arm Cable Front Raise,https://fitnessprogramer.com/wp-content/uploads/2021/08/Two-Arm-Cable-Front-Raise.gif,/content/drive/MyDrive/fitness/data/Two-Arm-Cable-Front-Raise.gif
shoulders,Two Arm Dumbbell Front Raise,https://fitnessprogramer.com/wp-content/uploads/2021/08/Two-Arm-Dumbbell-Front-Raise.gif,/content/drive/MyDrive/fitness/data/Two-Arm-Dumbbell-Front-Raise.gif
shoulders,Dumbbell Front Raise,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Front-Raise.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Front-Raise.gif
shoulders,Cable Front Raise,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Front-Raise.gif,/content/drive/MyDrive/fitness/data/Cable-Front-Raise.gif
shoulders,Leaning Single Arm Dumbbell Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/06/Leaning-Single-Arm-Dumbbell-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Leaning-Single-Arm-Dumbbell-Lateral-Raise.gif
shoulders,Seated Behind Neck Press,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Behind-the-Neck-Press.gif,/content/drive/MyDrive/fitness/data/Seated-Behind-Neck-Press.gif
shoulders,Rear Delt Fly Machine,https://fitnessprogramer.com/wp-content/uploads/2021/02/Rear-Delt-Machine-Flys.gif,/content/drive/MyDrive/fitness/data/Rear-Delt-Fly-Machine.gif
shoulders,Seated Rear Lateral Dumbbell Raise,https://fitnessprogramer.com/wp-content/uploads/2021/02/Seated-Rear-Lateral-Dumbbell-Raise.gif,/content/drive/MyDrive/fitness/data/Seated-Rear-Lateral-Dumbbell-Raise.gif
shoulders,Half Arnold Press,https://fitnessprogramer.com/wp-content/uploads/2021/10/Half-Arnold-Press.gif,/content/drive/MyDrive/fitness/data/Half-Arnold-Press.gif
shoulders,Arnold Press,https://fitnessprogramer.com/wp-content/uploads/2021/02/Arnold-Press.gif,/content/drive/MyDrive/fitness/data/Arnold-Press.gif
shoulders,Seated Dumbbell Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/04/Seated-Dumbbell-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Seated-Dumbbell-Lateral-Raise.gif
shoulders,Cable Rear Delt Fly,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif,/content/drive/MyDrive/fitness/data/Cable-Rear-Delt-Fly.gif
shoulders,Bent Over Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bent-Over-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Bent-Over-Lateral-Raise.gif
shoulders,Bent Arm Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Bent-Arm-Laterl-Raise.gif,/content/drive/MyDrive/fitness/data/Bent-Arm-Lateral-Raise.gif
shoulders,Cable Upright Row,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Upright-Row.gif,/content/drive/MyDrive/fitness/data/Cable-Upright-Row.gif
shoulders,Face Pull,https://fitnessprogramer.com/wp-content/uploads/2021/02/Face-Pull.gif,/content/drive/MyDrive/fitness/data/Face-Pull.gif
shoulders,Half Kneeling High Cable Row Rope,https://fitnessprogramer.com/wp-content/uploads/2021/04/Half-Kneeling-High-Cable-Row-Rope.gif,/content/drive/MyDrive/fitness/data/Half-Kneeling-High-Cable-Row-Rope.gif
shoulders,Leaning Cable Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/09/Leaning-Cable-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Leaning-Cable-Lateral-Raise.gif
shoulders,Dumbbell Raise,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Raise.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Raise.gif
shoulders,Dumbbell Upright Row,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Upright-Row.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Upright-Row.gif
shoulders,Bodyweight Military Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/Bodyweight-Military-Press.gif,/content/drive/MyDrive/fitness/data/Bodyweight-Military-Press.gif
shoulders,Push Press,https://fitnessprogramer.com/wp-content/uploads/2021/02/push-press-1.gif,/content/drive/MyDrive/fitness/data/Push-Press.gif
shoulders,Ez Bar Upright Row,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Upright-Row.gif,/content/drive/MyDrive/fitness/data/Ez-Bar-Upright-Row.gif
shoulders,Dumbbell Lying One-Arm Rear Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Lying-One-Arm-Rear-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Lying-One-Arm-Rear-Lateral-Raise.gif
shoulders,Lateral Raise Machine,https://fitnessprogramer.com/wp-content/uploads/2021/06/Lateral-Raise-Machine.gif,/content/drive/MyDrive/fitness/data/Lateral-Raise-Machine.gif
shoulders,Scott Press,https://fitnessprogramer.com/wp-content/uploads/2021/06/scott-press.gif,/content/drive/MyDrive/fitness/data/Scott-Press.gif
shoulders,Band Pull-Apart,https://fitnessprogramer.com/wp-content/uploads/2021/06/Band-pull-apart.gif,/content/drive/MyDrive/fitness/data/Band-Pull-Apart.gif
shoulders,Bent Over Reverse Cable Fly,https://fitnessprogramer.com/wp-content/uploads/2021/04/bent-over-reverse-cable-fly.gif,/content/drive/MyDrive/fitness/data/Bent-Over-Reverse-Cable-Fly.gif
shoulders,Bent-Over Barbell Reverse Raise,https://fitnessprogramer.com/wp-content/uploads/2021/04/Bent-Over-Barbell-Reverse-Raise.gif,/content/drive/MyDrive/fitness/data/Bent-Over-Barbell-Reverse-Raise.gif
shoulders,Weighted Round Arm,https://fitnessprogramer.com/wp-content/uploads/2021/04/weighted-round-arm.gif,/content/drive/MyDrive/fitness/data/Weighted-Round-Arm.gif
shoulders,Weight Plate Front Raise,https://fitnessprogramer.com/wp-content/uploads/2021/04/Weight-Plate-Front-Raise-1.gif,/content/drive/MyDrive/fitness/data/Weight-Plate-Front-Raise.gif
shoulders,Two Arm Cable Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/04/Two-Arm-Cable-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Two-Arm-Cable-Lateral-Raise.gif
shoulders,Landmine Squat to Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/Landmine-Press.gif,/content/drive/MyDrive/fitness/data/Landmine-Squat-to-Press.gif
shoulders,Cable Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-Shoulder-Press.gif,/content/drive/MyDrive/fitness/data/Cable-Shoulder-Press.gif
shoulders,Barbell Rear Delt Raise,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Rear-Delt-Raise.gif,/content/drive/MyDrive/fitness/data/Barbell-Rear-Delt-Raise.gif
shoulders,Double Cable Front Raise,https://fitnessprogramer.com/wp-content/uploads/2021/04/Double-Cable-Front-Raise.gif,/content/drive/MyDrive/fitness/data/Double-Cable-Front-Raise.gif
shoulders,Standing Smith Machine Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2021/06/Standing-Smith-Machine-Shoulder-Press.gif,/content/drive/MyDrive/fitness/data/Standing-Smith-Machine-Shoulder-Press.gif
shoulders,Dumbbell W Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-W-Press.gif,/content/drive/MyDrive/fitness/data/Dumbbell-W-Press.gif
shoulders,Dumbbell One Arm Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-One-Arm-Shoulder-Press.gif,/content/drive/MyDrive/fitness/data/Dumbbell-One-Arm-Shoulder-Press.gif
shoulders,Dumbbell Scaption,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Scaption.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Scaption.gif
shoulders,Barbell Clean and Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Clean-and-Press-.gif,/content/drive/MyDrive/fitness/data/Barbell-Clean-and-Press.gif
shoulders,Dumbbell Cuban Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/dumbbell-cuban-press-.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Cuban-Press.gif
shoulders,Dumbbell Cuban External Rotation,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Cuban-External-Rotation.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Cuban-External-Rotation.gif
shoulders,Standing Alternating Dumbbell Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2021/06/Standing-Alternating-Dumbbell-Shoulder-Press.gif,/content/drive/MyDrive/fitness/data/Standing-Alternating-Dumbbell-Shoulder-Press.gif
shoulders,Cable External Shoulder Rotation,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-External-Shoulder-Rotation.gif,/content/drive/MyDrive/fitness/data/Cable-External-Shoulder-Rotation.gif
shoulders,Cable Internal Shoulder Rotation,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-Internal-Shoulder-Rotation.gif,/content/drive/MyDrive/fitness/data/Cable-Internal-Shoulder-Rotation.gif
shoulders,Across Chest Shoulder Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/04/Across-Chest-Shoulder-Stretch.gif,/content/drive/MyDrive/fitness/data/Across-Chest-Shoulder-Stretch.gif
shoulders,Standing Reach Up Back rotation Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/04/Standing-Reach-Up-Back-rotation-Stretch.gif,/content/drive/MyDrive/fitness/data/Standing-Reach-Up-Back-rotation-Stretch.gif
shoulders,Shoulder Stretch Behind Back,https://fitnessprogramer.com/wp-content/uploads/2021/04/Shoulder-Stretch-Behind-Back.gif,/content/drive/MyDrive/fitness/data/Shoulder-Stretch-Behind-Back.gif
shoulders,Incline Dumbbell Side Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/06/Incline-Dumbbell-Side-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Incline-Dumbbell-Side-Lateral-Raise.gif
shoulders,Dumbbell Side Lying Rear Delt Raise,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Side-Lying-Rear-Delt-Raise.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Side-Lying-Rear-Delt-Raise.gif
shoulders,Lying Cable Reverse Fly,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lying-Cable-Reverse-Fly.gif,/content/drive/MyDrive/fitness/data/Lying-Cable-Reverse-Fly.gif
shoulders,Single Arm Circles,https://fitnessprogramer.com/wp-content/uploads/2022/04/Single-Arm-Circles.gif,/content/drive/MyDrive/fitness/data/Single-Arm-Circles.gif
shoulders,Dumbbell Lateral to Front Raise,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-Lateral-to-Front-Raise.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Lateral-to-Front-Raise.gif
shoulders,One-Arm Bent Over Cable Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/09/One-Arm-Bent-Over-Cable-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/One-Arm-Bent-Over-Cable-Lateral-Raise.gif
shoulders,Handstand Push-Up,https://fitnessprogramer.com/wp-content/uploads/2021/06/handstand-push-up.gif,/content/drive/MyDrive/fitness/data/Handstand-Push-Up.gif
shoulders,EZ Bar Underhand Press,https://fitnessprogramer.com/wp-content/uploads/2021/06/EZ-Bar-Underhand-Press.gif,/content/drive/MyDrive/fitness/data/EZ-Bar-Underhand-Press.gif
shoulders,Dumbbell Lying External Shoulder Rotation,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Lying-External-Shoulder-Rotation.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Lying-External-Shoulder-Rotation.gif
shoulders,Incline Dumbbell Reverse Fly,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Reverse-Fly.gif,/content/drive/MyDrive/fitness/data/Incline-Dumbbell-Reverse-Fly.gif
shoulders,Incline Dumbbell Y-Raise,https://fitnessprogramer.com/wp-content/uploads/2021/10/Incline-Dumbbell-Y-Raise.gif,/content/drive/MyDrive/fitness/data/Incline-Dumbbell-Y-Raise.gif
shoulders,Dumbbell Incline T-Raise,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Incline-T-Raise.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Incline-T-Raise.gif
shoulders,Bench Supported Dumbbell External Rotation,https://fitnessprogramer.com/wp-content/uploads/2021/09/Bench-Supported-Dumbbell-External-Rotation.gif,/content/drive/MyDrive/fitness/data/Bench-Supported-Dumbbell-External-Rotation.gif
shoulders,Dumbbell Seated Bent Over Rear Delt Row,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Seated-Bent-Over-Rear-Delt-Row.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Seated-Bent-Over-Rear-Delt-Row.gif
shoulders,Dumbbell Standing Palms In Press,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Standing-Palms-In-Press.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Standing-Palms-In-Press.gif
shoulders,Lying Shoulder Press,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,/content/drive/MyDrive/fitness/data/Lying-Shoulder-Press.gif
shoulders,Dumbbell Rear Delt Row,https://fitnessprogramer.com/wp-content/uploads/2022/01/Dumbbell-Rear-Delt-Row.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Rear-Delt-Row.gif
shoulders,Lever Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lever-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Lever-Lateral-Raise.gif
shoulders,Kettlebell One-Arm Military Press,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-One-Arm-Military-Press.gif,/content/drive/MyDrive/fitness/data/Kettlebell-One-Arm-Military-Press.gif
shoulders,Kettlebell Split Snatch,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Split-Snatch.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Split-Snatch.gif
shoulders,Kettlebell Windmill,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Windmill.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Windmill.gif
shoulders,Kettlebell Swings,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Swings.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Swings.gif
shoulders,Kettlebell Arnold Press,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Arnold-Press.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Arnold-Press.gif
shoulders,Bent Over Rear Delt Fly | Gymstick,https://fitnessprogramer.com/wp-content/uploads/2022/05/Bent-Over-Rear-Delt-Fly-Gymstick.gif,/content/drive/MyDrive/fitness/data/Bent-Over-Rear-Delt-Fly-|-Gymstick.gif
shoulders,Cable Seated Shoulder Internal Rotation,https://fitnessprogramer.com/wp-content/uploads/2021/10/Cable-Seated-Shoulder-Internal-Rotation.gif,/content/drive/MyDrive/fitness/data/Cable-Seated-Shoulder-Internal-Rotation.gif
shoulders,Half Kneeling Cable External Rotation,https://fitnessprogramer.com/wp-content/uploads/2021/10/Half-Kneeling-Cable-External-Rotation.gif,/content/drive/MyDrive/fitness/data/Half-Kneeling-Cable-External-Rotation.gif
shoulders,Landmine Lateral Raise,https://fitnessprogramer.com/wp-content/uploads/2021/10/Landmine-Lateral-Raise.gif,/content/drive/MyDrive/fitness/data/Landmine-Lateral-Raise.gif
